accepted_grafts_on_target_before_stage,activation,actual_decision,actual_gain,actual_target,best_loss,best_step,candidate_composed_gain,candidate_composed_loss,candidate_score,candidate_tag,candidate_target,checkpoint_bytes_delta,efficiency_rank,efficiency_score,elapsed_s,final_loss,gain,gain_per_mb_checkpoint,gain_per_million_params,gain_per_probe_second,init_scale,learning_rate,matches_actual_target,ntk_activation_score,ntk_delta_abs,ntk_delta_from_previous_stage,ntk_hybrid_bonus,ntk_hybrid_penalty,ntk_rank,ntk_risk_penalty,params_per_graft,pass,previous_composed_loss,previous_loss,previous_ntk_activation_score,probe_seconds,redundancy_penalty,run_dir,saturation_adjusted_ntk,seed,stage,trained_steps
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-3.96330851316452e-05,blocks.2|lr=1.00e-07|scale=5.00e-03|act=silu,blocks.2,19882756,6,-0.00019103021476996748,572.0846383269818,10.414560079574585,0.0,0.0,0.0,0.0,0.005,1e-07,False,2.025771915912628,0.010919570922851562,-0.010919570922851562,2.0366914868354797e-05,5e-05,3,5e-05,4970689,deep,10.414528608322144,10.414528608322144,2.0366914868354797,572.0846383269818,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.012885957956314,42,4,15000
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-3.96330851316452e-05,blocks.2|lr=3.00e-07|scale=1.00e-03|act=silu,blocks.2,19882756,7,-0.0001911440646681682,573.223137308989,10.415974855422974,0.0,0.0,0.0,0.0,0.001,3e-07,False,2.025771915912628,0.010919570922851562,-0.010919570922851562,2.0366914868354797e-05,5e-05,3,5e-05,4970689,deep,10.414528608322144,10.414528608322144,2.0366914868354797,573.223137308989,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.012885957956314,42,4,15000
1,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-3.96330851316452e-05,blocks.2|lr=3.00e-08|scale=1.00e-03|act=silu,blocks.2,19882756,8,-0.00019257264276206936,587.5089182480006,10.414527893066406,0.0,0.0,0.0,0.0,0.001,3e-08,False,2.025771915912628,0.010919570922851562,-0.010919570922851562,2.0366914868354797e-05,5e-05,3,5e-05,4970689,deep,10.414528608322144,10.414528608322144,2.0366914868354797,587.5089182480006,6e-05,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,1.012885957956314,42,4,15000
4,silu,rejected,0.0,blocks.3,10.414528608322144,0,0.0,10.414528608322144,-0.00022346981596946716,blocks.4|lr=1.00e-07|scale=1.00e-03|act=silu,blocks.4,19882756,9,-0.0005086489536567688,448.27202719499473,10.414563179016113,0.0,0.0,0.0,0.0,0.001,1e-07,False,4.112695574760437,0.007940173149108887,-0.007940173149108887,1.6530184030532837e-05,0.0002,1,0.0002,4970689,deep,10.414528608322144,10.414528608322144,4.120635747909546,448.27202719499473,0.00024,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed42,0.8225391149520874,42,4,15000
0,silu,approved,0.0005276203155517578,blocks.4,10.386313915252686,10000,0.0005276203155517578,10.386313915252686,0.0006097833323478698,blocks.4|lr=1.00e-07|scale=1.00e-02|act=silu,blocks.4,19882756,1,0.00042468366095358714,791.1490366090147,10.393480777740479,0.0005276203155517578,2.653657850811818e-05,0.00010614631403247272,6.669038210717147e-07,0.01,1e-07,True,4.108150839805603,,,8.216301679611207e-05,0.0,1,0.0,4970689,deep,10.386841535568237,10.386841535568237,,791.1490366090147,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,4.108150839805603,7,1,25000
0,silu,approved,0.0005276203155517578,blocks.4,10.386356830596924,5000,0.00048470497131347656,10.386356830596924,0.0005668679881095886,blocks.4|lr=3.00e-07|scale=1.00e-03|act=silu,blocks.4,19882756,2,0.00039876980828710857,621.1341208909871,10.399363994598389,0.00048470497131347656,2.4378158204701427e-05,9.751263281880571e-05,7.803547655990795e-07,0.001,3e-07,True,4.108150839805603,,,8.216301679611207e-05,0.0,1,0.0,4970689,deep,10.386841535568237,10.386841535568237,,621.1341208909871,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,4.108150839805603,7,1,20000
0,silu,approved,0.0005276203155517578,blocks.4,10.386442184448242,5000,0.0003993511199951172,10.386442184448242,0.00043989103078842165,blocks.2|lr=3.00e-07|scale=5.00e-03|act=silu,blocks.2,19882756,3,0.0002991388881917481,763.9048086609982,10.397461414337158,0.0003993511199951172,2.0085300045683667e-05,8.034120018273467e-05,5.227760258442609e-07,0.005,3e-07,False,2.026995539665222,,,4.053991079330445e-05,0.0,3,0.0,4970689,deep,10.386841535568237,10.386841535568237,,763.9048086609982,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,2.026995539665222,7,1,20000
0,silu,approved,0.0005276203155517578,blocks.4,10.386533737182617,5000,0.0003077983856201172,10.386533737182617,0.0003899614024162293,blocks.4|lr=3.00e-07|scale=5.00e-03|act=silu,blocks.4,19882756,4,0.00022157152624674984,624.0510843609809,10.39923095703125,0.0003077983856201172,1.548067006506126e-05,6.192268026024505e-05,4.932262651787524e-07,0.005,3e-07,True,4.108150839805603,,,8.216301679611207e-05,0.0,1,0.0,4970689,deep,10.386841535568237,10.386841535568237,,624.0510843609809,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,4.108150839805603,7,1,20000
0,silu,approved,0.0005276203155517578,blocks.4,10.386681079864502,5000,0.00016045570373535156,10.386681079864502,0.0002216420900821686,blocks.3|lr=3.00e-07|scale=5.00e-03|act=silu,blocks.3,19882756,5,6.595812913038154e-05,706.7582366770075,10.398814916610718,0.00016045570373535156,8.07009368999708e-06,3.228037475998832e-05,2.2703053945260312e-07,0.005,3e-07,False,3.059319317340851,,,6.118638634681703e-05,0.0,2,0.0,4970689,deep,10.386841535568237,10.386841535568237,,706.7582366770075,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.059319317340851,7,1,20000
0,silu,approved,0.0005276203155517578,blocks.4,10.386734008789062,5000,0.00010752677917480469,10.386734008789062,0.00014806668996810915,blocks.2|lr=3.00e-07|scale=1.00e-02|act=silu,blocks.2,19882756,6,7.345085225535686e-06,763.5994301199971,10.397919416427612,0.00010752677917480469,5.408041982449751e-06,2.1632167929799006e-05,1.408156880864974e-07,0.01,3e-07,False,2.026995539665222,,,4.053991079330445e-05,0.0,3,0.0,4970689,deep,10.386841535568237,10.386841535568237,,763.5994301199971,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,2.026995539665222,7,1,20000
0,silu,approved,0.0005276203155517578,blocks.4,10.386841535568237,0,0.0,10.386841535568237,8.216301679611207e-05,blocks.4|lr=3.00e-07|scale=1.00e-02|act=silu,blocks.4,19882756,7,-7.03320287606688e-05,465.1027782339952,10.39916706085205,0.0,0.0,0.0,0.0,0.01,3e-07,True,4.108150839805603,,,8.216301679611207e-05,0.0,1,0.0,4970689,deep,10.386841535568237,10.386841535568237,,465.1027782339952,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,4.108150839805603,7,1,15000
0,silu,approved,0.0005276203155517578,blocks.4,10.386841535568237,0,0.0,10.386841535568237,6.118638634681703e-05,blocks.3|lr=3.00e-07|scale=1.00e-02|act=silu,blocks.3,19882756,8,-7.616016785496994e-05,523.3841691770067,10.398507833480835,0.0,0.0,0.0,0.0,0.01,3e-07,False,3.059319317340851,,,6.118638634681703e-05,0.0,2,0.0,4970689,deep,10.386841535568237,10.386841535568237,,523.3841691770067,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.059319317340851,7,1,15000
0,silu,rejected,0.0,blocks.3,10.386313915252686,0,0.0,10.386313915252686,6.1010158658027654e-05,blocks.3|lr=1.00e-07|scale=1.00e-02|act=silu,blocks.3,19882756,1,-7.283573552637336e-05,490.13984589104075,10.38673186302185,0.0,0.0,0.0,0.0,0.01,1e-07,True,3.041696548461914,0.017622768878936768,-0.017622768878936768,6.1010158658027654e-05,0.0,2,0.0,4970689,deep,10.386313915252686,10.386313915252686,3.059319317340851,490.13984589104075,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.041696548461914,7,2,15000
0,silu,rejected,0.0,blocks.3,10.386313915252686,0,0.0,10.386313915252686,6.1010158658027654e-05,blocks.3|lr=3.00e-08|scale=1.00e-02|act=silu,blocks.3,19882756,2,-7.31739507092696e-05,493.5219977200031,10.38635802268982,0.0,0.0,0.0,0.0,0.01,3e-08,True,3.041696548461914,0.017622768878936768,-0.017622768878936768,6.1010158658027654e-05,0.0,2,0.0,4970689,deep,10.386313915252686,10.386313915252686,3.059319317340851,493.5219977200031,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.041696548461914,7,2,15000
0,silu,rejected,0.0,blocks.3,10.386313915252686,0,0.0,10.386313915252686,6.1010158658027654e-05,blocks.3|lr=1.00e-07|scale=5.00e-03|act=silu,blocks.3,19882756,3,-7.318371244807004e-05,493.61961510800757,10.386518955230713,0.0,0.0,0.0,0.0,0.005,1e-07,True,3.041696548461914,0.017622768878936768,-0.017622768878936768,6.1010158658027654e-05,0.0,2,0.0,4970689,deep,10.386313915252686,10.386313915252686,3.059319317340851,493.61961510800757,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.041696548461914,7,2,15000
0,silu,rejected,0.0,blocks.3,10.386313915252686,0,0.0,10.386313915252686,6.1010158658027654e-05,blocks.3|lr=3.00e-08|scale=5.00e-03|act=silu,blocks.3,19882756,4,-7.411456334207124e-05,502.9281240480195,10.38633418083191,0.0,0.0,0.0,0.0,0.005,3e-08,True,3.041696548461914,0.017622768878936768,-0.017622768878936768,6.1010158658027654e-05,0.0,2,0.0,4970689,deep,10.386313915252686,10.386313915252686,3.059319317340851,502.9281240480195,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.041696548461914,7,2,15000
0,silu,rejected,0.0,blocks.3,10.386313915252686,0,0.0,10.386313915252686,6.1010158658027654e-05,blocks.3|lr=3.00e-07|scale=1.00e-03|act=silu,blocks.3,19882756,5,-7.449071322197069e-05,506.6896228470141,10.388800621032715,0.0,0.0,0.0,0.0,0.001,3e-07,True,3.041696548461914,0.017622768878936768,-0.017622768878936768,6.1010158658027654e-05,0.0,2,0.0,4970689,deep,10.386313915252686,10.386313915252686,3.059319317340851,506.6896228470141,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.041696548461914,7,2,15000
0,silu,rejected,0.0,blocks.3,10.386313915252686,0,0.0,10.386313915252686,6.1010158658027654e-05,blocks.3|lr=1.00e-07|scale=1.00e-03|act=silu,blocks.3,19882756,6,-7.460585582786971e-05,507.8410489060043,10.386371374130249,0.0,0.0,0.0,0.0,0.001,1e-07,True,3.041696548461914,0.017622768878936768,-0.017622768878936768,6.1010158658027654e-05,0.0,2,0.0,4970689,deep,10.386313915252686,10.386313915252686,3.059319317340851,507.8410489060043,0.0,/home/rato/dev/ai/SAINT-G/runs/phase16_marco4n_b_ntk_hybrid_topk8_probe2k_24graft_seed7,3.041696548461914,7,2,15000
